9.02026289277;1.10754901852;64.6645048888
8.10438350259;0.995093169754;66.50059216
6.99270443445;0.858596143508;67.0307757478
5.7094024058;0.701026467415;65.7488500741
4.52806837967;0.555976887736;65.240688887
3.41803705906;0.419682179447;65.7098233869
2.28619783565;0.280709797388;65.9597945833
1.14673750762;0.140801661344;66.1899174194
0.0;0.0;66.0
1.11645342881;0.156907296792;64.5901611071
2.01483967474;0.283167249679;58.2644852152
1.65326937943;0.232351858573;31.8562821587
2.91507508025;0.409687084999;42.097202921
3.5990247954;0.505809948861;41.5413189104
5.82768052896;0.819027085918;55.9915827092
7.68752744149;1.08041152342;63.2251898596
8.86174098952;1.24543647558;63.6742368201
10.2551780794;1.4412712873;65.3849681474
11.1428943109;1.56603166746;63.8155423952
12.0362459258;1.69158404909;62.5296515856
12.8474304526;1.80558859959;61.0364102858
13.8112344611;1.94104241943;60.4109440167
15.164624544;2.13124899137;61.4197194733
15.8906146287;2.23328024386;59.8874012299
16.9504975523;2.38223707462;59.6943513178
18.0374924392;2.53500424335;59.5777862965
19.2480077541;2.70513107613;59.821454875
20.9559835913;2.94517142593;61.458707414
22.455254857;3.15588026105;62.3016207581
23.0672219242;3.24188662349;60.6827277223
24.5576147443;3.45134767447;61.3795711723
25.2277421124;3.54552793413;60.0169164451
27.1472580957;3.81529831265;61.5729638451
26.9517458196;3.78782085417;58.3662214852
29.0850315778;4.08763461529;60.219201102
29.5818570376;4.15745888011;58.6282292916
30.9625196741;4.35149835948;58.8043096844
32.4541844772;4.56113817601;59.1242922026
32.7283596719;4.59967098673;57.2442791902
31.0767685252;4.92207658996;56.7628189933
30.8818598144;4.89120608288;58.8043096844
29.5496340277;4.68020224727;58.717329944
28.3165042131;4.48489367174;58.781130628
27.4659155306;4.35017365931;59.635052387
26.2730792198;4.16124694784;59.7458729298
25.3935741585;4.02194703093;60.5692193572
24.4566407218;3.87355135295;61.2868527869
23.1487122897;3.66639584024;61.0561598929
22.5994426926;3.57940008251;62.8654363306
21.1586394609;3.35119926904;62.2151222744
19.9608963483;3.1614953965;62.1990961657
18.5680475651;2.94088982152;61.4903958084
18.5670273355;2.94072823302;65.558047663
17.1273810625;2.71271066381;64.7170303614
15.2445911925;2.41450604399;61.9048673364
12.5088203406;1.98120250876;54.8570346474
11.3148926045;1.79210293249;53.8959328004
10.3841360828;1.64468558172;54.087657808
9.36446131242;1.48318496391;53.7705033145
8.62157414306;1.36552319537;55.1130094052
7.67024842216;1.21484800349;55.2569582358
6.71658626929;1.06380275715;55.3840752616
6.07060281247;0.961489028886;58.4778874477
4.61403330573;0.730791082767;53.3960358177
3.95472544281;0.626366975897;57.2601764849
3.0342977286;0.480585547522;58.6195536901
2.01648482016;0.319379819664;58.4643633806
1.02046227052;0.161625345589;59.1909835533
0.0;0.0;60.4
0.902331421328;0.159105375121;52.4920039957
1.83875727869;0.324222519208;53.4674092455
1.98947702112;0.350798476322;38.5471000415
2.90587109382;0.512383476302;42.196959326
3.55343035875;0.626565646315;41.242460501
4.67349602305;0.824063443098;45.1512940497
4.72870424505;0.833798142193;39.1063183747
6.03058494879;1.06335483593;43.5717950246
6.82476381864;1.20338999819;43.7545934884
7.84936228932;1.38405435296;45.2026758633
8.6626592054;1.52746054259;45.2530131569
9.31626355019;1.64270862329;44.5057158334
8.17458771331;1.44140037002;35.9542553906
11.0308156544;1.94503041909;44.9246921266
11.6483360026;2.05391591761;44.1428102614
12.4595460508;2.19695413614;44.1219118436
13.3311553688;2.35064237554;44.2769102011
14.0292594993;2.47373696909;43.8437054012
