56;3;30
65;3;29
82;3;28
56;3;27
53;3;26
40;3;25
60;3;24
63;3;23
47;3;22
44;3;21
63;3;20
56;3;19
78;3;18
120;3;17
159;3;16
187;3;15
199;3;14
224;3;13
167;3;12
82;3;11
70;3;10
72;3;9
98;3;8
107;3;7
106;3;6
143;3;5
175;3;4
191;3;3
213;3;2
236;3;1
267;3;0
291;4;1
380;4;2
409;4;3
444;4;4
422;4;5
411;4;6
400;4;7
392;4;8
399;4;9
376;4;10
369;4;11
368;4;12
361;4;13
366;4;14
216;4;15
131;4;16
206;4;17
373;4;18
353;4;19
314;4;20
307;4;21
305;4;22
284;4;23
187;4;24
98;4;25
44;4;26
31;4;27
48;4;28
56;4;29
67;4;30
52;4;31
65;4;32
67;4;33
60;4;34
49;4;35
48;4;36
52;4;37
75;4;38
77;4;39
77;4;40
79;4;41
64;4;42
66;4;43
90;4;44
82;4;45
63;4;46
48;4;47
41;4;48
20;4;49
36;4;50
37;5;49
44;5;48
44;5;47
63;5;46
64;5;45
60;5;44
53;5;43
48;5;42
34;5;41
64;5;40
90;5;39
90;5;38
77;5;37
77;5;36
64;5;35
64;5;34
71;5;33
52;5;32
64;5;31
69;5;30
52;5;29
48;5;28
48;5;27
52;5;26
66;5;25
60;5;24
53;5;23
43;5;22
32;5;21
49;5;20
116;5;19
280;5;18
324;5;17
308;5;16
330;5;15
341;5;14
364;5;13
400;5;12
176;5;11
243;5;10
313;5;9
380;5;8
496;5;7
399;5;6
393;5;5
402;5;4
416;5;3
404;5;2
532;5;1
414;5;0
422;6;1
449;6;2
542;6;3
429;6;4
532;6;5
426;6;6
475;6;7
411;6;8
405;6;9
423;6;10
396;6;11
398;6;12
427;6;13
369;6;14
324;6;15
215;6;16
319;6;17
401;6;18
390;6;19
338;6;20
318;6;21
315;6;22
324;6;23
216;6;24
99;6;25
0;6;26
32;6;27
51;6;28
56;6;29
52;6;30
75;6;31
52;6;32
56;6;33
56;6;34
56;6;35
60;6;36
68;6;37
73;6;38
100;6;39
73;6;40
93;6;41
56;6;42
104;6;43
71;6;44
68;6;45
44;6;46
39;6;47
35;6;48
77;6;49
40;6;50
56;7;49
53;7;48
80;7;47
61;7;46
63;7;45
52;7;44
64;7;43
40;7;42
44;7;41
77;7;40
94;7;39
98;7;38
135;7;37
68;7;36
88;7;35
68;7;34
64;7;33
59;7;32
64;7;31
65;7;30
111;7;29
61;7;28
107;7;27
56;7;26
48;7;25
55;7;24
95;7;23
24;7;22
91;7;21
122;7;20
239;7;19
284;7;18
402;7;17
319;7;16
433;7;15
339;7;14
493;7;13
343;7;12
190;7;11
282;7;10
373;7;9
386;7;8
387;7;7
392;7;6
409;7;5
400;7;4
403;7;3
403;7;2
528;7;1
427;7;0
539;8;1
428;8;2
559;8;3
426;8;4
554;8;5
429;8;6
535;8;7
430;8;8
526;8;9
396;8;10
391;8;11
392;8;12
387;8;13
361;8;14
328;8;15
224;8;16
323;8;17
405;8;18
483;8;19
330;8;20
347;8;21
